PlayResult,ExitSpeed,Angle,Direction,BatterTeam,Batter,KorBB,Hit
Out,,,,CAL_MUS,"Fenn, Ryan",Undefined,0
Single,92.29594,-8.859014,16.237072,CAL_MUS,"Garza, Alejandro",Undefined,1
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Out,74.82878,36.415597,27.546229,CAL_MUS,"Murray, Casey",Undefined,0
Out,105.30487,58.966339,35.251426,CAL_MUS,"Kordic, Dylan",Undefined,0
Out,99.91885,19.762471,-28.741465,CAL_MUS,"Castellon, Nate",Undefined,0
Undefined,,,,CAL_MUS,"Thomas, Braxton",Strikeout,0
Out,99.582,8.300418,5.039003,CAL_MUS,"Fenn, Ryan",Undefined,0
Single,69.89239,-76.415581,4.763001,CAL_MUS,"Garza, Alejandro",Undefined,1
Out,100.45993,35.080586,10.253976,CAL_MUS,"Murray, Casey",Undefined,0
Out,98.80345,54.235607,6.627307,CAL_MUS,"Kordic, Dylan",Undefined,0
Undefined,,,,CAL_MUS,"Castellon, Nate",Strikeout,0
Single,101.64946,-4.487184,-21.907712,CAL_MUS,"Thomas, Braxton",Undefined,1
Undefined,,,,CAL_MUS,"Vachini, Dante",Strikeout,0
FieldersChoice,84.92626,-26.838958,0.860839,CAL_MUS,"Fenn, Ryan",Undefined,0
Undefined,,,,CAL_MUS,"Garza, Alejandro",Strikeout,0
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Undefined,,,,CAL_MUS,"Murray, Casey",Strikeout,0
Out,71.14993,-35.306363,33.089209,CAL_MUS,"Kordic, Dylan",Undefined,0
Undefined,,,,CAL_MUS,"Castellon, Nate",Strikeout,0
Single,71.98112,24.69452,11.398364,CAL_MUS,"Thomas, Braxton",Undefined,1
Double,95.55819,-7.05518,42.075079,CAL_MUS,"Daudet, Zach",Undefined,1
Undefined,,,,CAL_MUS,"Fenn, Ryan",Strikeout,0
Out,84.79498,58.516974,-15.633101,CAL_MUS,"Garza, Alejandro",Undefined,0
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Out,87.38063,43.151086,12.18362,CAL_MUS,"Murray, Casey",Undefined,0
Undefined,,,,CAL_MUS,"Kordic, Dylan",Strikeout,0
Single,49.10276,-69.386371,-131.776184,CAL_MUS,"Castellon, Nate",Undefined,1
Undefined,,,,CAL_MUS,"Thomas, Braxton",Strikeout,0
Undefined,,,,CAL_MUS,"Daudet, Zach",Strikeout,0
Undefined,,,,CAL_MUS,"Vachini, Dante",Strikeout,0
Out,86.12981,39.930777,4.173441,CAL_MUS,"Fenn, Ryan",Undefined,0
Single,88.88323,-4.114824,-23.590221,CAL_MUS,"Garza, Alejandro",Undefined,1
Undefined,,,,CAL_MUS,"Murray, Casey",Strikeout,0
Undefined,,,,CAL_MUS,"Vachini, Dante",Strikeout,0
Single,18.23634,15.039958,-28.634732,CAL_MUS,"Fenn, Ryan",Undefined,1
Single,87.2847,-19.115407,8.51969,CAL_MUS,"Garza, Alejandro",Undefined,1
Out,85.1875,79.472687,80.039268,CAL_MUS,"Collins, Jack",Undefined,0
Out,77.87532,-15.929915,17.337552,CAL_MUS,"Murray, Casey",Undefined,0
HomeRun,106.4824,23.011532,1.087523,CAL_MUS,"Kordic, Dylan",Undefined,1
Out,91.14617,35.323647,3.766872,CAL_MUS,"Castellon, Nate",Undefined,0
Out,83.40949,-55.106191,-13.883668,CAL_MUS,"Thomas, Braxton",Undefined,0
Out,17.38929,35.114482,-16.524267,CAL_MUS,"Daudet, Zach",Undefined,0
Undefined,,,,CAL_MUS,"Vachini, Dante",Strikeout,0
Double,77.75027,3.175904,-39.976878,CAL_MUS,"Fenn, Ryan",Undefined,1
Out,71.66131,-49.703146,-44.154247,CAL_MUS,"Garza, Alejandro",Undefined,0
Single,102.11953,12.617742,-23.90159,CAL_MUS,"Collins, Jack",Undefined,1
Undefined,,,,CAL_MUS,"Murray, Casey",Strikeout,0
Double,80.42905,54.590953,18.731831,CAL_MUS,"Kordic, Dylan",Undefined,1
Undefined,,,,CAL_MUS,"Castellon, Nate",Strikeout,0
Out,96.69352,31.278046,19.506979,CAL_MUS,"Daudet, Zach",Undefined,0
Out,92.9301,18.793878,-11.623805,CAL_MUS,"Vachini, Dante",Undefined,0
Double,95.2968,12.920094,-39.350605,CAL_MUS,"Fenn, Ryan",Undefined,1
Out,50.45437,33.572304,9.145094,CAL_MUS,"Garza, Alejandro",Undefined,0
Out,68.26772,-56.001148,-1.351408,CAL_MUS,"Collins, Jack",Undefined,0
Out,44.58566,10.821353,34.449575,CAL_MUS,"Murray, Casey",Undefined,0
Undefined,,,,CAL_MUS,"Kordic, Dylan",Strikeout,0
Undefined,,,,CAL_MUS,"Castellon, Nate",Strikeout,0
Undefined,,,,CAL_MUS,"Thomas, Braxton",Strikeout,0
Out,103.91647,13.940728,-5.452715,CAL_MUS,"Daudet, Zach",Undefined,0
Single,87.4762,-5.603489,43.094232,CAL_MUS,"Vachini, Dante",Undefined,1
Out,50.46787,1.254209,2.491637,CAL_MUS,"Fenn, Ryan",Undefined,0
Double,84.31792,59.164,38.06721,CAL_MUS,"Garza, Alejandro",Undefined,1
Undefined,,,,CAL_MUS,"Murray, Casey",Strikeout,0
Undefined,,,,CAL_MUS,"Kordic, Dylan",Strikeout,0
Out,79.38697,54.491166,-7.258337,CAL_MUS,"Castellon, Nate",Undefined,0
Double,99.01149,29.732806,16.789811,CAL_MUS,"Hoiland, Cameron",Undefined,1
Single,104.38008,13.733738,7.129097,CAL_MUS,"Daudet, Zach",Undefined,1
Single,93.89922,-18.638873,30.468975,CAL_MUS,"Vachini, Dante",Undefined,1
Out,84.44554,43.777651,31.236061,CAL_MUS,"Garza, Alejandro",Undefined,0
HomeRun,95.17548,41.731561,-33.273689,CAL_MUS,"Collins, Jack",Undefined,1
Error,69.06614,-32.676895,29.730875,CAL_MUS,"Vachini, Dante",Undefined,0
Out,95.13364,22.425518,-1.105459,CAL_MUS,"Fenn, Ryan",Undefined,0
Out,79.12256,-44.448339,37.213412,CAL_MUS,"Garza, Alejandro",Undefined,0
Double,102.02101,31.674834,-5.767205,CAL_MUS,"Collins, Jack",Undefined,1
Out,73.80783,-61.661872,-26.398045,CAL_MUS,"Murray, Casey",Undefined,0
Single,71.46011,14.470577,5.968979,CAL_MUS,"Thomas, Braxton",Undefined,1
Out,83.53315,-17.028461,-9.779789,CAL_MUS,"Castellon, Nate",Undefined,0
Double,106.4911,11.386744,-13.754988,CAL_MUS,"Daudet, Zach",Undefined,1
Single,104.74318,-5.276762,4.556977,CAL_MUS,"Vachini, Dante",Undefined,1
Out,81.5785,60.313848,-9.889925,CAL_MUS,"Fenn, Ryan",Undefined,0
Out,87.87157,-9.441943,-18.948465,CAL_MUS,"Collins, Jack",Undefined,0
Single,110.0712,9.462097,-32.636919,CAL_MUS,"Murray, Casey",Undefined,1
Out,100.56407,36.108818,21.128897,CAL_MUS,"Hoiland, Cameron",Undefined,0
Single,49.88172,-31.381502,6.912322,CAL_MUS,"Castellon, Nate",Undefined,1
Triple,90.30898,-10.071598,46.900631,CAL_MUS,"Vachini, Dante",Undefined,1
Double,66.6914,39.788529,-32.131333,CAL_MUS,"Fenn, Ryan",Undefined,1
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Single,69.23422,-64.110112,-1.691249,CAL_MUS,"Murray, Casey",Undefined,1
Double,96.40845,21.318789,-8.929605,CAL_MUS,"Hoiland, Cameron",Undefined,1
Undefined,,,,CAL_MUS,"Thomas, Braxton",Strikeout,0
Undefined,,,,CAL_MUS,"Daudet, Zach",Strikeout,0
Single,100.38436,9.728631,-1.850457,CAL_MUS,"Vachini, Dante",Undefined,1
Single,90.26522,15.528579,-20.283733,CAL_MUS,"Garza, Alejandro",Undefined,1
Out,90.77338,73.963481,-26.729015,CAL_MUS,"Collins, Jack",Undefined,0
Out,90.64646,55.138216,12.440268,CAL_MUS,"Murray, Casey",Undefined,0
Undefined,,,,CAL_MUS,"Thomas, Braxton",Strikeout,0
Single,89.67861,24.172654,16.707711,CAL_MUS,"Vachini, Dante",Undefined,1
Out,99.4646,-5.764731,11.099285,CAL_MUS,"Garza, Alejandro",Undefined,0
Double,82.16171,21.646548,25.619344,CAL_MUS,"Collins, Jack",Undefined,1
Out,85.64849,29.791606,-2.738287,CAL_MUS,"Van der Wel, Vincent",Undefined,0
Out,99.15323,20.385743,-6.550314,CAL_MUS,"Castellon, Nate",Undefined,0
Undefined,,,,CAL_MUS,"McLaurin, Xander",Strikeout,0
Single,87.22234,4.043758,3.126381,CAL_MUS,"Downing, Jake",Undefined,1
Error,77.44997,74.951128,7.279037,CAL_MUS,"Garza, Alejandro",Undefined,0
Out,83.51113,27.544181,-22.284969,CAL_MUS,"Higuchi, Mackenzee",Undefined,0
Out,74.81825,-45.486743,16.811428,CAL_MUS,"Knowles, Dylan",Undefined,0
Out,92.94986,28.194275,-4.412876,CAL_MUS,"King, Wyatt",Undefined,0
Out,76.21203,11.616431,11.033934,CAL_MUS,"Van der Wel, Vincent",Undefined,0
Undefined,,,,CAL_MUS,"Vachini, Dante",Strikeout,0
Out,73.18113,38.350018,29.975974,CAL_MUS,"Fenn, Ryan",Undefined,0
Out,87.78085,25.909054,20.529078,CAL_MUS,"Garza, Alejandro",Undefined,0
Out,98.37045,31.73229,1.553602,CAL_MUS,"Collins, Jack",Undefined,0
Out,99.26489,37.869162,-23.432405,CAL_MUS,"Murray, Casey",Undefined,0
Undefined,,,,CAL_MUS,"Kordic, Dylan",Strikeout,0
Single,93.73031,15.137437,-0.533422,CAL_MUS,"Castellon, Nate",Undefined,1
Undefined,,,,CAL_MUS,"King, Wyatt",Strikeout,0
Out,57.96877,-44.35353,49.897713,CAL_MUS,"Vachini, Dante",Undefined,0
Out,58.4506,12.623093,-17.905723,CAL_MUS,"Fenn, Ryan",Undefined,0
Single,85.99046,-18.199168,27.191844,CAL_MUS,"Garza, Alejandro",Undefined,1
Out,99.27684,46.723602,-13.614677,CAL_MUS,"Collins, Jack",Undefined,0
Out,95.79774,4.376749,-14.598964,CAL_MUS,"Murray, Casey",Undefined,0
Out,89.47472,8.6089,37.004478,CAL_MUS,"Kordic, Dylan",Undefined,0
Out,78.87188,38.56253,32.806414,CAL_MUS,"Castellon, Nate",Undefined,0
Out,83.85887,64.292979,29.660398,CAL_MUS,"King, Wyatt",Undefined,0
Out,90.90209,34.316926,19.088277,CAL_MUS,"Daudet, Zach",Undefined,0
Single,83.02563,15.428519,27.571448,CAL_MUS,"Vachini, Dante",Undefined,1
Out,30.29962,36.024755,-18.954442,CAL_MUS,"Fenn, Ryan",Undefined,0
Double,94.38506,16.013423,-17.781832,CAL_MUS,"Garza, Alejandro",Undefined,1
Single,94.85362,17.264492,-25.412046,CAL_MUS,"Collins, Jack",Undefined,1
Undefined,,,,CAL_MUS,"Murray, Casey",Strikeout,0
Out,64.93916,48.028133,-12.103063,CAL_MUS,"Kordic, Dylan",Undefined,0
Single,76.77896,15.629309,10.881847,CAL_MUS,"Castellon, Nate",Undefined,1
Undefined,,,,CAL_MUS,"King, Wyatt",Strikeout,0
Undefined,,,,CAL_MUS,"Vachini, Dante",Strikeout,0
Out,98.08743,21.343673,-24.225654,CAL_MUS,"Fenn, Ryan",Undefined,0
Out,100.10271,-11.766128,6.309015,CAL_MUS,"Garza, Alejandro",Undefined,0
Out,89.05211,-8.891172,-41.40662,CAL_MUS,"Collins, Jack",Undefined,0
Single,97.35047,-6.104839,-31.041185,CAL_MUS,"Murray, Casey",Undefined,1
Out,56.69639,-18.875618,4.36888,CAL_MUS,"Kordic, Dylan",Undefined,0
Single,94.68535,6.550227,-6.681196,CAL_MUS,"Castellon, Nate",Undefined,1
Out,85.22938,44.433564,-30.320098,CAL_MUS,"Hoiland, Cameron",Undefined,0
Out,92.88044,33.925222,6.050819,CAL_MUS,"Latta, Maddox",Undefined,0
Single,93.13984,1.988931,3.072634,CAL_MUS,"Johnstone, Carter",Undefined,1
Undefined,,,,CAL_MUS,"Bardowell, Matthew",Strikeout,0
Out,93.76328,40.794112,-17.850937,CAL_MUS,"Kirchner, Andrew",Undefined,0
Out,80.91112,-19.242666,-8.495994,CAL_MUS,"Lopez, Eli",Undefined,0
Out,59.68808,-20.438697,-7.160026,CAL_MUS,"Ortega, Max",Undefined,0
Undefined,,,,CAL_MUS,"Rosales, Marcos",Strikeout,0
Single,91.36793,10.320189,-1.676163,CAL_MUS,"Burdick, Cam",Undefined,1
Single,105.40362,7.473102,-1.733069,CAL_MUS,"Contreras, Paul",Undefined,1
Out,73.73634,-25.854449,-18.301385,CAL_MUS,"Latta, Maddox",Undefined,0
Out,88.04692,22.626807,-3.584442,CAL_MUS,"Johnstone, Carter",Undefined,0
Undefined,,,,CAL_MUS,"Bardowell, Matthew",Strikeout,0
Out,75.65872,-12.919543,3.049445,CAL_MUS,"Kirchner, Andrew",Undefined,0
Single,81.03275,3.944513,2.70093,CAL_MUS,"Lopez, Eli",Undefined,1
Out,98.96944,29.375123,-8.559752,CAL_MUS,"Ortega, Max",Undefined,0
Double,90.67469,11.546305,31.157962,CAL_MUS,"Rosales, Marcos",Undefined,1
Undefined,,,,CAL_MUS,"Burdick, Cam",Strikeout,0
Out,95.69806,-15.378631,7.309399,CAL_MUS,"Contreras, Paul",Undefined,0
Out,67.51909,-21.591521,-37.98818,CAL_MUS,"Latta, Maddox",Undefined,0
Single,96.48487,-2.623811,-11.506076,CAL_MUS,"Johnstone, Carter",Undefined,1
Out,105.24205,19.046514,21.021411,CAL_MUS,"Bardowell, Matthew",Undefined,0
Out,94.11898,19.249092,16.14255,CAL_MUS,"Kirchner, Andrew",Undefined,0
Out,49.84412,26.360209,-2.202738,CAL_MUS,"Ortega, Max",Undefined,0
Out,93.02421,33.699941,-8.673596,CAL_MUS,"Rosales, Marcos",Undefined,0
Out,58.9057,-29.843177,-51.754813,CAL_MUS,"Burdick, Cam",Undefined,0
Single,71.52592,-0.362472,-27.088787,CAL_MUS,"Contreras, Paul",Undefined,1
Single,90.5862,-2.187443,-27.352062,CAL_MUS,"Latta, Maddox",Undefined,1
Undefined,,,,CAL_MUS,"Johnstone, Carter",Strikeout,0
HomeRun,109.81523,42.847236,-20.219813,CAL_MUS,"Bardowell, Matthew",Undefined,1
HomeRun,104.39335,25.063036,18.506416,CAL_MUS,"Kirchner, Andrew",Undefined,1
Single,81.56426,-3.337542,-23.599994,CAL_MUS,"Lopez, Eli",Undefined,1
Undefined,,,,CAL_MUS,"Rosales, Marcos",Strikeout,0
Out,86.10261,36.824726,-26.563193,CAL_MUS,"Schardt, Jakob",Undefined,0
Out,92.39732,39.012342,21.575741,CAL_MUS,"Contreras, Paul",Undefined,0
Out,90.03845,22.209927,-3.355611,CAL_MUS,"Johnstone, Carter",Undefined,0
Out,87.31609,69.016096,25.546995,CAL_MUS,"Bardowell, Matthew",Undefined,0
Out,93.37573,49.529652,-37.802063,CAL_MUS,"Collins, Jack",Undefined,0
Out,78.1155,56.752108,9.339838,CAL_MUS,"Vachini, Dante",Undefined,0
Out,98.65592,26.422017,2.108407,CAL_MUS,"Daudet, Zach",Undefined,0
Single,102.0377,14.170224,-13.924452,CAL_MUS,"Fenn, Ryan",Undefined,1
Single,75.28772,11.61063,16.628395,CAL_MUS,"Garza, Alejandro",Undefined,1
Single,,,,CAL_MUS,"Murray, Casey",Undefined,1
Out,52.43041,-69.604426,35.123832,CAL_MUS,"Hoiland, Cameron",Undefined,0
Out,73.56212,47.880269,22.326022,CAL_MUS,"Collins, Jack",Undefined,0
Out,74.74839,-68.340638,113.639158,CAL_MUS,"Vachini, Dante",Undefined,0
Undefined,,,,CAL_MUS,"Daudet, Zach",Strikeout,0
Error,87.18253,-8.088228,-36.87169,CAL_MUS,"Fenn, Ryan",Undefined,0
Out,98.2322,-1.061577,-37.546358,CAL_MUS,"Garza, Alejandro",Undefined,0
Out,86.1897,-3.578003,8.565383,CAL_MUS,"Murray, Casey",Undefined,0
Undefined,,,,CAL_MUS,"Hoiland, Cameron",Strikeout,0
Undefined,,,,CAL_MUS,"Kordic, Dylan",Strikeout,0
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Undefined,,,,CAL_MUS,"Vachini, Dante",Strikeout,0
Single,102.2692,6.934009,9.764535,CAL_MUS,"Daudet, Zach",Undefined,1
Out,94.5308,17.856849,13.127472,CAL_MUS,"Fenn, Ryan",Undefined,0
Out,85.26677,65.865008,16.024573,CAL_MUS,"Garza, Alejandro",Undefined,0
Out,92.582,21.859656,-10.467213,CAL_MUS,"Daudet, Zach",Undefined,0
Single,97.49974,10.456624,12.710138,CAL_MUS,"Fenn, Ryan",Undefined,1
Out,87.05746,-21.819809,5.271212,CAL_MUS,"Garza, Alejandro",Undefined,0
Out,76.51896,40.838054,14.492377,CAL_MUS,"Castellon, Nate",Undefined,0
Double,101.03819,20.260442,-31.339789,CAL_MUS,"Murray, Casey",Undefined,1
Undefined,,,,CAL_MUS,"Hoiland, Cameron",Strikeout,0
Undefined,,,,CAL_MUS,"Kordic, Dylan",Strikeout,0
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Undefined,,,,CAL_MUS,"Vachini, Dante",Strikeout,0
Out,85.25024,-33.087791,-54.808809,CAL_MUS,"Daudet, Zach",Undefined,0
Out,104.8925,-7.329534,-26.690393,CAL_MUS,"Fenn, Ryan",Undefined,0
Out,77.92046,-75.002141,-88.975523,CAL_MUS,"Garza, Alejandro",Undefined,0
Single,96.71498,13.093442,-8.129438,CAL_MUS,"Castellon, Nate",Undefined,1
Out,96.92071,18.185652,23.044049,CAL_MUS,"Murray, Casey",Undefined,0
Single,106.30199,-4.029698,8.815057,CAL_MUS,"Hoiland, Cameron",Undefined,1
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Single,76.69339,28.937003,0.277898,CAL_MUS,"Vachini, Dante",Undefined,1
Undefined,,,,CAL_MUS,"Daudet, Zach",Strikeout,0
Out,66.97584,86.195264,116.722031,CAL_MUS,"Fenn, Ryan",Undefined,0
Single,76.06712,31.05183,-32.036831,CAL_MUS,"Garza, Alejandro",Undefined,1
Out,51.51834,-66.912816,77.189953,CAL_MUS,"Castellon, Nate",Undefined,0
Double,106.5313,17.969189,12.92826,CAL_MUS,"Murray, Casey",Undefined,1
Out,95.89425,2.513373,18.960682,CAL_MUS,"Hoiland, Cameron",Undefined,0
Single,93.73037,-1.085276,-10.151883,CAL_MUS,"Kordic, Dylan",Undefined,1
Undefined,,,,CAL_MUS,"Vachini, Dante",Strikeout,0
Out,84.20619,21.594486,-20.619134,CAL_MUS,"Daudet, Zach",Undefined,0
Out,74.3195,75.117444,-21.171627,CAL_MUS,"Fenn, Ryan",Undefined,0
Out,103.50689,18.77557,-24.63186,CAL_MUS,"Garza, Alejandro",Undefined,0
Out,93.41012,-14.625972,3.179441,CAL_MUS,"Castellon, Nate",Undefined,0
Undefined,,,,CAL_MUS,"Murray, Casey",Strikeout,0
HomeRun,100.82958,23.703488,-20.684807,CAL_MUS,"Hoiland, Cameron",Undefined,1
Out,65.19169,10.982566,-12.082223,CAL_MUS,"Kordic, Dylan",Undefined,0
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Single,99.91223,7.62074,4.303963,CAL_MUS,"Vachini, Dante",Undefined,1
Undefined,,,,CAL_MUS,"Daudet, Zach",Strikeout,0
Out,79.39628,-26.755421,-52.736443,CAL_MUS,"Fenn, Ryan",Undefined,0
Out,102.37761,-7.554693,21.037969,CAL_MUS,"Vachini, Dante",Undefined,0
Out,54.62664,-16.428942,-38.552984,CAL_MUS,"Fenn, Ryan",Undefined,0
Double,,,,CAL_MUS,"Collins, Jack",Undefined,1
Triple,97.15415,7.17586,29.646083,CAL_MUS,"Murray, Casey",Undefined,1
Undefined,,,,CAL_MUS,"Kordic, Dylan",Strikeout,0
Out,59.3281,6.251775,-19.712001,CAL_MUS,"Castellon, Nate",Undefined,0
Double,101.03483,13.195502,-33.441659,CAL_MUS,"Thomas, Braxton",Undefined,1
Out,95.18831,-6.032354,21.080796,CAL_MUS,"Vachini, Dante",Undefined,0
Out,98.8876,13.698612,9.783488,CAL_MUS,"Fenn, Ryan",Undefined,0
Out,69.9157,35.851995,15.227853,CAL_MUS,"Garza, Alejandro",Undefined,0
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Undefined,,,,CAL_MUS,"Murray, Casey",Strikeout,0
Out,76.34949,27.469256,-8.450641,CAL_MUS,"Kordic, Dylan",Undefined,0
Out,67.46057,-26.710151,-47.000879,CAL_MUS,"Castellon, Nate",Undefined,0
Out,102.77172,5.013112,37.153721,CAL_MUS,"Thomas, Braxton",Undefined,0
Out,97.07503,23.456956,21.597382,CAL_MUS,"Vachini, Dante",Undefined,0
HomeRun,102.1287,24.999525,-28.235445,CAL_MUS,"Fenn, Ryan",Undefined,1
Single,63.57973,-59.767656,-35.675062,CAL_MUS,"Garza, Alejandro",Undefined,1
Single,103.43143,8.730332,-19.265932,CAL_MUS,"Collins, Jack",Undefined,1
Single,91.5399,-2.705378,-0.429778,CAL_MUS,"Kordic, Dylan",Undefined,1
Out,,,,CAL_MUS,"Castellon, Nate",Undefined,0
Undefined,,,,CAL_MUS,"Vachini, Dante",Strikeout,0
Undefined,,,,CAL_MUS,"Fenn, Ryan",Strikeout,0
Out,100.4165,6.161131,-0.028543,CAL_MUS,"Garza, Alejandro",Undefined,0
HomeRun,105.69906,23.351097,-30.568332,CAL_MUS,"Collins, Jack",Undefined,1
Undefined,,,,CAL_MUS,"Murray, Casey",Strikeout,0
Undefined,,,,CAL_MUS,"Kordic, Dylan",Strikeout,0
Out,95.9404,-7.952623,-26.881006,CAL_MUS,"Thomas, Braxton",Undefined,0
Single,89.05219,15.361117,-14.744051,CAL_MUS,"Daudet, Zach",Undefined,1
Single,82.97954,-17.558878,35.157591,CAL_MUS,"Hoiland, Cameron",Undefined,1
Single,75.35772,-14.652293,-3.760525,CAL_MUS,"Fenn, Ryan",Undefined,1
Out,75.66515,66.673497,34.763579,CAL_MUS,"Garza, Alejandro",Undefined,0
Double,99.8605,20.848044,-24.622119,CAL_MUS,"McLaurin, Xander",Undefined,1
Out,92.01313,-13.869512,-19.389019,CAL_MUS,"Murray, Casey",Undefined,0
Out,57.60595,-35.122499,36.087812,CAL_MUS,"Kordic, Dylan",Undefined,0
Undefined,,,,CAL_MUS,"Downing, Jake",Strikeout,0
Undefined,,,,CAL_MUS,"Daudet, Zach",Strikeout,0
Single,101.5161,0.915035,-17.56865,CAL_MUS,"Fenn, Ryan",Undefined,1
Undefined,,,,CAL_MUS,"Murray, Casey",Strikeout,0
Out,97.03274,25.355222,-9.135023,CAL_MUS,"Castellon, Nate",Undefined,0
Double,104.37973,19.207649,7.540906,CAL_MUS,"Hoiland, Cameron",Undefined,1
Undefined,,,,CAL_MUS,"Kordic, Dylan",Strikeout,0
Double,96.01329,12.714741,31.857244,CAL_MUS,"Vachini, Dante",Undefined,1
Out,79.8277,6.424309,-2.986657,CAL_MUS,"Daudet, Zach",Undefined,0
Undefined,,,,CAL_MUS,"Fenn, Ryan",Strikeout,0
Out,105.35714,18.641478,-19.28568,CAL_MUS,"Garza, Alejandro",Undefined,0
Out,94.57258,-21.887158,6.596747,CAL_MUS,"Murray, Casey",Undefined,0
Out,97.58369,2.592369,-31.293177,CAL_MUS,"Castellon, Nate",Undefined,0
HomeRun,102.4954,24.671151,14.505587,CAL_MUS,"Hoiland, Cameron",Undefined,1
Out,87.32393,50.585633,-19.803131,CAL_MUS,"Kordic, Dylan",Undefined,0
Single,102.83674,6.256719,-15.563887,CAL_MUS,"Collins, Jack",Undefined,1
FieldersChoice,80.72494,-15.720525,42.510511,CAL_MUS,"Vachini, Dante",Undefined,0
Single,99.24486,10.153456,20.761854,CAL_MUS,"Daudet, Zach",Undefined,1
Single,69.07813,17.010592,14.864319,CAL_MUS,"Fenn, Ryan",Undefined,1
Single,72.28754,-61.136991,-113.856302,CAL_MUS,"Garza, Alejandro",Undefined,1
Double,74.65572,-0.538769,-44.18668,CAL_MUS,"Castellon, Nate",Undefined,1
Out,93.08377,-9.494389,37.418189,CAL_MUS,"Hoiland, Cameron",Undefined,0
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Undefined,,,,CAL_MUS,"Vachini, Dante",Strikeout,0
Single,93.48431,15.095113,-19.840737,CAL_MUS,"Daudet, Zach",Undefined,1
Out,77.26926,2.164345,-14.917979,CAL_MUS,"Fenn, Ryan",Undefined,0
Out,83.5116,34.23128,-8.293881,CAL_MUS,"Garza, Alejandro",Undefined,0
Out,86.36825,48.893749,7.247132,CAL_MUS,"Murray, Casey",Undefined,0
Out,87.43726,-10.61783,-31.943334,CAL_MUS,"Castellon, Nate",Undefined,0
Single,99.31154,-6.859798,33.364195,CAL_MUS,"Hoiland, Cameron",Undefined,1
Undefined,,,,CAL_MUS,"Kordic, Dylan",Strikeout,0
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Out,49.71932,-43.312498,155.570872,CAL_MUS,"Vachini, Dante",Undefined,0
Out,97.72065,19.767846,-29.374491,CAL_MUS,"Daudet, Zach",Undefined,0
Single,101.96299,-8.090478,-23.57594,CAL_MUS,"Fenn, Ryan",Undefined,1
Out,71.86433,50.611856,24.396602,CAL_MUS,"Castellon, Nate",Undefined,0
Out,82.29513,49.923849,-5.268776,CAL_MUS,"Hoiland, Cameron",Undefined,0
Out,94.20631,17.614176,1.511096,CAL_MUS,"Kordic, Dylan",Undefined,0
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Undefined,,,,CAL_MUS,"Vachini, Dante",Strikeout,0
HomeRun,96.56148,23.942315,0.266915,CAL_MUS,"Daudet, Zach",Undefined,1
Out,85.97662,0.954822,-25.732572,CAL_MUS,"Daudet, Zach",Undefined,0
Undefined,,,,CAL_MUS,"Fenn, Ryan",Strikeout,0
Out,87.38516,-25.0522,35.693325,CAL_MUS,"Garza, Alejandro",Undefined,0
Out,87.18592,-16.508201,-28.703577,CAL_MUS,"Murray, Casey",Undefined,0
Single,67.52129,-72.676038,-119.685662,CAL_MUS,"Castellon, Nate",Undefined,1
Undefined,,,,CAL_MUS,"Hoiland, Cameron",Strikeout,0
Out,77.11446,41.714215,2.496342,CAL_MUS,"Kordic, Dylan",Undefined,0
Undefined,,,,CAL_MUS,"Collins, Jack",Strikeout,0
Out,84.99335,9.984183,19.160604,CAL_MUS,"Vachini, Dante",Undefined,0
Out,63.82601,-27.751623,-40.039823,CAL_MUS,"Daudet, Zach",Undefined,0
Out,84.86532,49.810718,12.477373,CAL_MUS,"Fenn, Ryan",Undefined,0
Out,89.54553,41.986264,22.728602,CAL_MUS,"Garza, Alejandro",Undefined,0
Single,84.89154,-19.687785,-6.700841,CAL_MUS,"Murray, Casey",Undefined,1
Out,71.7762,-33.717942,-51.36824,CAL_MUS,"Castellon, Nate",Undefined,0
Out,90.45715,28.183831,-11.147182,CAL_MUS,"Hoiland, Cameron",Undefined,0
Double,95.52914,6.737034,38.681825,CAL_MUS,"Kordic, Dylan",Undefined,1
Out,88.8519,24.838394,-9.725867,CAL_MUS,"Collins, Jack",Undefined,0
Undefined,,,,CAL_MUS,"Vachini, Dante",Strikeout,0
Out,66.12583,55.890882,28.294827,CAL_MUS,"Daudet, Zach",Undefined,0
Undefined,,,,CAL_MUS,"Fenn, Ryan",Strikeout,0
Single,104.0577,-4.871842,20.019294,CAL_MUS,"Garza, Alejandro",Undefined,1
Out,82.40678,-4.50141,-29.152894,CAL_MUS,"Castellon, Nate",Undefined,0
Out,99.2562,13.528485,-19.534188,CAL_MUS,"Hoiland, Cameron",Undefined,0
